Condition,Movie,Cell ID,Generation,R.P,G.P,B.P,Parent MkP,Parent MkP.2,Parent ErP,Parent ErP.2,Parent MEP,Parent MEP.2,Generations Since Blue,Parent Type,First Frame,Last Frame,# of Time Frames,1,2,3,4,5,2Hr Conversion,2Hr Conversion.1,30Min Conversion,30Min Conversion.1,30Min Conversion.2,10Min Conversion,10Min Conversion.1,Sum of Conversions,Sum of Conversions.1,Sum of Conversions.2,Sum of Conversions.3,Sum of Conversions.4,Sum of Conversions.5,Sum of Conversions.6,Hours,First Time,Last Time,Total Time,1st X,1st Y,Last X,Last Y,Diffusion Pixel Distance,Diffusion Micron Distance,Total Pixel Distance,Total Micron Distance,Directionality,Avg Velocity,1 Peak Velocity,1 Peak Frame,1 Peak Time,3 Peak Velocity,3 Peak Frame 1,3 Peak Time 1,3 Peak Frame 2,3 Peak Time 2,3 Peak Frame 3,3 Peak Time 3,R.D1,G.D1,B.D1,Daughter 1 MkP,Daughter 1 MkP.2,Daughter 1 ErP,Daughter 1 ErP.2,Daughter 1 MEP,Daughter 1 MEP.2,Daughter 1 Type,R.D2,G.D2,B.D2,Daughter 2 MkP,Daughter 2 MkP.2,Daughter 2 ErP,Daughter 2 ErP.2,Daughter 2 MEP,Daughter 2 MEP.2,Daughter 2 Type,MEP Expansion,MEP Expansion.2,MEP Maintenance+E,MEP Maintenance+E.1,MEP Maintenance+E.2,MEP Maintenance+E.3,MEP Maintenance+Mk,MEP Maintenance+Mk.1,MEP Maintenance+Mk.2,MEP Maintenance+Mk.3,MEP Maintenance,MEP Exhaustion,MEP Exhaustion.1,MEP Exhaustion.2,MEP Exhaustion.3,ErP Expansion,ErP Expansion.2,MkP Expansion,Division Outcome,Division Outcome.6
Cntrl MEP,02102020_sp3a,Sheet83,8,1,0,0,0,,ErP,ErP,0,,2,ErP,419,521,103,103,501,-398,501,-398,206,-796,,,,17.1701,83.5167,0,0,0,0,0,17.1701,0,17.1701,128.05,145.05,17,738.58,542.64,643.2156114,426.2483624,150.4705284,1685.269918,144.1025902,1613.94901,0.957679831,93.99764767,26.57416886,475,0.166666667,19.37089822,475,0.166666667,442,0.166666667,496,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet84,9,1,0,0,0,,ErP,ErP,0,,3,ErP,522,724,203,203,704,-501,704,-501,406,-1002,,,,33.8401,117.3568,0,0,0,0,0,33.8401,0,33.8401,145.2166667,178.8833333,33.66666667,637.6784934,435.246179,506.2875,559.3325,180.7235685,2024.103967,683.2204551,7652.069097,3.780472358,226.1243051,44.88417524,585,0.166666667,35.64376541,585,0.166666667,601,0.166666667,618,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet85,9,1,0,0,0,,ErP,ErP,0,,3,ErP,522,602,81,81,582,-501,582,-501,162,-1002,,,,13.5027,97.0194,0,0,0,0,0,13.5027,0,13.5027,145.2166667,158.55,13.33333333,646.3302402,424.5180131,615.9967249,515.6626638,96.05971837,1075.868846,118.293064,1324.882317,1.231453371,98.11980693,27.95533736,542,0.166666667,20.94907924,542,0.166666667,568,0.166666667,541,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet86,10,1,0,0,0,,ErP,ErP,0,,4,ErP,603,724,122,122,704,-582,704,-582,244,-1164,,,,20.3374,117.3568,0,0,0,0,0,20.3374,0,20.3374,158.7166667,178.8833333,20.16666667,616.3395197,509.4923581,445.4575,643.0725,216.8970239,2429.246667,363.6688063,4073.090631,1.67668878,200.2758775,39.00318367,624,0.166666667,34.88778574,624,0.166666667,623,0.166666667,622,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet87,10,1,0,0,0,,ErP,ErP,0,,4,ErP,603,619,17,17,599,-582,599,-582,34,-1164,,,,2.8339,99.8533,0,0,0,0,0,2.8339,0,2.8339,158.7166667,161.3833333,2.666666667,618.739083,523.2041485,740.9536026,576.5158297,133.3361323,1493.364681,96.86370738,1084.873523,0.726462555,382.8199734,33.51065414,619,0.166666667,25.50297693,619,0.166666667,612,0.166666667,617,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet88,6,1,0,0,0,,ErP,ErP,0,,1,ErP,205,281,77,77,261,-184,261,-184,154,-368,,,,12.8359,43.5087,0,0,0,0,0,12.8359,0,12.8359,92.38333333,105.05,12.66666667,728.49625,465.07875,732.95125,415.06375,50.21301873,562.3858098,98.37129069,1101.758456,1.959079402,85.83414141,19.06573317,219,0.166666667,17.19245001,219,0.166666667,225,0.166666667,227,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet89,7,1,0,0,0,,ErP,ErP,0,,2,ErP,282,353,72,72,333,-261,333,-261,144,-522,,,,12.0024,55.5111,0,0,0,0,0,12.0024,0,12.0024,105.2166667,117.05,11.83333333,730.13375,423.51625,602.9634279,368.9863537,138.3683504,1549.725525,202.4011221,2266.892567,1.462770362,188.8699399,32.77567097,298,0.166666667,27.59648027,298,0.166666667,289,0.166666667,292,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet90,8,1,0,0,0,,ErP,ErP,0,,3,ErP,354,467,114,114,447,-333,447,-333,228,-666,,,,19.0038,74.5149,0,0,0,0,0,19.0038,0,19.0038,117.2166667,136.05,18.83333333,607.5573144,368.4121179,599.7914847,282.4443231,86.317842,966.7598303,176.5354493,1977.197032,2.045179134,104.0421933,18.88223206,366,0.166666667,17.91607921,366,0.166666667,391,0.166666667,399,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet91,9,1,0,0,0,,ErP,ErP,0,,4,ErP,468,631,164,164,611,-447,611,-447,328,-894,,,,27.3388,101.8537,0,0,0,0,0,27.3388,0,27.3388,136.2166667,163.3833333,27.16666667,594.2368996,281.75,534.74,288.76,59.90843979,670.9745256,525.7115132,5887.968948,8.775249616,215.370424,48.36170325,556,0.166666667,36.30475801,556,0.166666667,560,0.166666667,594,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet92,10,1,0,0,0,,ErP,ErP,0,,5,ErP,632,724,93,93,704,-611,704,-611,186,-1222,,,,15.5031,117.3568,0,0,0,0,0,15.5031,0,15.5031,163.55,178.8833333,15.33333333,541.46,286.52,485.20767,254.2134588,64.86938594,726.5371226,274.7746508,3077.476089,4.235813963,198.507143,25.94347702,648,0.166666667,23.22256131,648,0.166666667,656,0.166666667,658,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet93,10,1,0,0,0,,ErP,ErP,0,,5,ErP,632,724,93,93,704,-611,704,-611,186,-1222,,,,15.5031,117.3568,0,0,0,0,0,15.5031,0,15.5031,163.55,178.8833333,15.33333333,529.7,291.84,405.8657205,366.830786,144.7706696,1621.431499,373.6445404,4184.818852,2.580940888,269.9343262,58.2368951,651,0.166666667,41.84631405,651,0.166666667,666,0.166666667,661,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet94,9,1,0,0,0,,ErP,ErP,0,,4,ErP,468,580,113,113,560,-447,560,-447,226,-894,,,,18.8371,93.352,0,0,0,0,0,18.8371,0,18.8371,136.2166667,154.8833333,18.66666667,607.7762009,285.2216157,571.5867904,347.2232533,71.79050418,804.0536468,300.2567741,3362.87587,4.18240236,178.5240759,20.8609983,517,0.166666667,20.25530883,517,0.166666667,558,0.166666667,556,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet95,10,1,0,0,0,,ErP,ErP,0,,5,ErP,581,724,144,144,704,-560,704,-560,288,-1120,,,,24.0048,117.3568,0,0,0,0,0,24.0048,0,24.0048,155.05,178.8833333,23.83333333,575.2374454,337.8684498,472.0275,97.9625,261.1650007,2925.048007,578.4528114,6478.671488,2.214894071,269.8906672,40.28405184,591,0.166666667,39.12094225,591,0.166666667,649,0.166666667,614,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet96,10,1,0,0,0,,ErP,ErP,0,,5,ErP,581,650,70,70,630,-560,630,-560,140,-1120,,,,11.669,105.021,0,0,0,0,0,11.669,0,11.669,155.05,166.55,11.5,571.3586245,352.4710699,519.57369,335.7843886,54.40702869,609.3587214,197.5925721,2213.036808,3.631747163,189.6509391,27.79181175,610,0.166666667,21.95662362,610,0.166666667,607,0.166666667,591,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet97,8,1,0,0,0,,ErP,ErP,0,,3,ErP,354,377,24,24,357,-333,357,-333,48,-666,,,,4.0008,59.5119,0,0,0,0,0,4.0008,0,4.0008,117.2166667,121.05,3.833333333,598.0824236,376.1643013,566.5562227,388.6894105,33.92314404,379.9392132,30.69543725,343.7888971,0.904852369,85.93003828,13.05992011,373,0.166666667,8.90684842,373,0.166666667,375,0.166666667,357,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet98,9,1,0,0,0,,ErP,ErP,0,,4,ErP,378,482,105,105,462,-357,462,-357,210,-714,,,,17.5035,77.0154,0,0,0,0,0,17.5035,0,17.5035,121.2166667,138.55,17.33333333,564.4863537,382.4798035,573.538966,237.3074846,145.4542951,1629.088105,154.7078725,1732.728173,1.063618454,98.99323978,25.58848077,397,0.166666667,18.47584745,397,0.166666667,449,0.166666667,426,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet99,10,1,0,0,0,,ErP,ErP,0,,5,ErP,483,537,55,55,517,-462,517,-462,110,-924,,,,9.1685,86.1839,0,0,0,0,0,9.1685,0,9.1685,138.7166667,147.7166667,9,577.4409722,229.5034722,726.00125,256.13125,150.9277797,1690.391133,254.9612224,2855.565691,1.689292872,311.4539664,31.37748951,518,0.166666667,28.23619771,518,0.166666667,517,0.166666667,512,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet100,11,1,0,0,0,,ErP,ErP,0,,6,ErP,538,724,187,187,704,-517,704,-517,374,-1034,,,,31.1729,117.3568,0,0,0,0,0,31.1729,0,31.1729,147.8833333,178.8833333,31,720.63875,252.91375,544.9975,468.4825,278.0642636,3114.319752,581.797896,6516.136435,2.092314519,209.0320899,51.28463708,594,0.166666667,43.86942628,594,0.166666667,582,0.166666667,590,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet101,11,1,0,0,0,,ErP,ErP,0,,6,ErP,538,639,102,102,619,-517,619,-517,204,-1034,,,,17.0034,103.1873,0,0,0,0,0,17.0034,0,17.0034,147.8833333,164.7166667,16.83333333,729.21875,263.99625,716.6495633,189.0775109,75.96579441,850.8168973,169.0176216,1892.997362,2.224917451,111.3305199,30.63881372,548,0.166666667,26.88172163,548,0.166666667,547,0.166666667,551,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet102,12,1,0,0,0,,ErP,ErP,0,,7,ErP,640,724,85,85,704,-619,704,-619,170,-1238,,,,14.1695,117.3568,0,0,0,0,0,14.1695,0,14.1695,164.8833333,178.8833333,14,708.9661572,191.0818777,712.774375,192.245625,3.982063596,44.59911228,17.3673023,194.5137857,4.361382454,13.72763935,4.192138388,675,0.166666667,3.149412114,675,0.166666667,700,0.166666667,643,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet103,12,1,0,0,0,,ErP,ErP,0,,7,ErP,640,724,85,85,704,-619,704,-619,170,-1238,,,,14.1695,117.3568,0,0,0,0,0,14.1695,0,14.1695,164.8833333,178.8833333,14,721.6604803,185.0687773,724.523125,184.714375,2.884499156,32.30639055,18.93998264,212.1278056,6.566125215,14.97073331,2.854219592,641,0.166666667,2.377664804,641,0.166666667,661,0.166666667,649,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet104,10,1,0,0,0,,ErP,ErP,0,,5,ErP,483,503,21,21,483,-462,483,-462,42,-924,,,,3.5007,80.5161,0,0,0,0,0,3.5007,0,3.5007,138.7166667,142.05,3.333333333,572.9386574,244.211034,574.0507642,264.4688865,20.28835553,227.2295819,43.10062586,482.7270096,2.124402138,137.8944239,13.96752912,491,0.166666667,9.466272126,491,0.166666667,492,0.166666667,489,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet105,11,1,0,0,0,,ErP,ErP,0,,6,ErP,504,599,96,96,579,-483,579,-483,192,-966,,,,16.0032,96.5193,0,0,0,0,0,16.0032,0,16.0032,142.2166667,158.05,15.83333333,565.0169214,271.334607,613.1129913,285.3902838,50.10782363,561.2076246,267.3043268,2993.80846,5.334582655,187.0756136,32.88318777,517,0.166666667,29.5255395,517,0.166666667,557,0.166666667,558,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet106,12,1,0,0,0,,ErP,ErP,0,,7,ErP,600,724,125,125,704,-579,704,-579,250,-1158,,,,20.8375,117.3568,0,0,0,0,0,20.8375,0,20.8375,158.2166667,178.8833333,20.66666667,617.904476,290.1817686,703.866875,248.436875,95.56238896,1070.298756,137.4900119,1539.888134,1.438746074,73.89985044,30.06629847,613,0.166666667,18.26382545,613,0.166666667,643,0.166666667,607,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet107,12,1,0,0,0,,ErP,ErP,0,,7,ErP,600,699,100,100,679,-579,679,-579,200,-1158,,,,16.67,113.1893,0,0,0,0,0,16.67,0,16.67,158.2166667,174.7166667,16.5,609.0060044,281.5114629,895.6184498,651.0365721,467.648907,5237.667758,454.0808539,5085.705563,0.970986668,305.0813175,50.53323665,670,0.166666667,43.65937559,670,0.166666667,638,0.166666667,663,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet108,11,1,0,0,0,,ErP,ErP,0,,6,ErP,504,578,75,75,558,-483,558,-483,150,-966,,,,12.5025,93.0186,0,0,0,0,0,12.5025,0,12.5025,142.2166667,154.55,12.33333333,574.0507642,260.4939956,578.2740175,200.470524,60.1718623,673.9248578,100.6396086,1127.163616,1.672536045,90.15505827,29.95889604,527,0.166666667,20.12790065,527,0.166666667,528,0.166666667,526,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet109,12,1,0,0,0,,ErP,ErP,0,,7,ErP,579,724,146,146,704,-558,704,-558,292,-1116,,,,24.3382,117.3568,0,0,0,0,0,24.3382,0,24.3382,154.7166667,178.8833333,24.16666667,573.8329694,203.9246725,562.4175,206.9825,11.81792078,132.3607127,42.41358733,475.0321781,3.588921278,19.51796674,14.07197313,581,0.166666667,7.627923009,581,0.166666667,603,0.166666667,583,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet110,12,1,0,0,0,,ErP,ErP,0,,7,ErP,579,724,146,146,704,-558,704,-558,292,-1116,,,,24.3382,117.3568,0,0,0,0,0,24.3382,0,24.3382,154.7166667,178.8833333,24.16666667,580.9879913,195.2893013,580.3575,206.9825,11.71018424,131.1540634,21.41166354,239.8106316,1.82846513,9.853260785,4.745848033,581,0.166666667,3.266175988,581,0.166666667,584,0.166666667,589,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet111,9,1,0,0,0,,ErP,ErP,0,,4,ErP,378,469,92,92,449,-357,449,-357,184,-714,,,,15.3364,74.8483,0,0,0,0,0,15.3364,0,15.3364,121.2166667,136.3833333,15.16666667,568.1086245,395.933952,639.9623362,386.1905022,72.51131437,812.1267209,64.86029924,726.4353515,0.894485224,47.36674523,17.31196716,384,0.166666667,14.76429176,384,0.166666667,381,0.166666667,385,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet112,10,1,0,0,0,,ErP,ErP,0,,5,ErP,470,554,85,85,534,-449,534,-449,170,-898,,,,14.1695,89.0178,0,0,0,0,0,14.1695,0,14.1695,136.55,150.55,14,634.6905022,390.503821,637.8891921,388.0169214,4.051701726,45.37905933,44.20686772,495.1169184,10.91069153,34.94244105,6.938608445,554,0.166666667,4.668184836,554,0.166666667,485,0.166666667,495,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet113,11,1,0,0,0,,ErP,ErP,0,,6,ErP,555,724,170,170,704,-534,704,-534,340,-1068,,,,28.339,117.3568,0,0,0,0,0,28.339,0,28.339,150.7166667,178.8833333,28.16666667,648.1468341,393.4306769,626.7625,511.1425,119.6384681,1339.950843,782.4916098,8763.90603,6.540468314,309.25248,41.48229049,628,0.166666667,40.50157312,628,0.166666667,636,0.166666667,626,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet114,11,1,0,0,0,,ErP,ErP,0,,6,ErP,555,638,84,84,618,-534,618,-534,168,-1068,,,,14.0028,103.0206,0,0,0,0,0,14.0028,0,14.0028,150.7166667,164.55,13.83333333,638.4590611,385.4525109,585.7,416.16,61.04480664,683.7018344,94.47098512,1058.075033,1.547567931,75.56167576,17.36902991,638,0.166666667,12.87526765,638,0.166666667,562,0.166666667,595,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet115,10,1,0,0,0,,ErP,ErP,0,,5,ErP,470,570,101,101,550,-449,550,-449,202,-898,,,,16.8367,91.685,0,0,0,0,0,16.8367,0,16.8367,136.55,153.2166667,16.66666667,645.2341703,382.356441,667.2374454,438.4503275,60.25502646,674.8562964,76.56978214,857.58156,1.270761738,50.93525216,17.07968417,487,0.166666667,12.00507967,487,0.166666667,495,0.166666667,500,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet116,11,1,0,0,0,,ErP,ErP,0,,6,ErP,571,701,131,131,681,-550,681,-550,262,-1100,,,,21.8377,113.5227,0,0,0,0,0,21.8377,0,21.8377,153.3833333,175.05,21.66666667,674.0758734,432.4667031,668.7603712,438.5682314,8.092169801,90.63230177,90.27146808,1011.040442,11.15540953,46.29793625,11.6477714,606,0.166666667,10.10179188,606,0.166666667,633,0.166666667,603,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet117,11,1,0,0,0,,ErP,ErP,0,,6,ErP,571,650,80,80,630,-550,630,-550,160,-1100,,,,13.336,105.021,0,0,0,0,0,13.336,0,13.336,153.3833333,166.55,13.16666667,660.683952,439.875,595.1522926,401.17631,76.10510487,852.3771745,93.65787977,1048.968253,1.230638601,78.65688763,8.329496655,598,0.166666667,7.93178605,598,0.166666667,584,0.166666667,587,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet118,7,1,0,0,0,,ErP,ErP,0,,2,ErP,282,313,32,32,293,-261,293,-261,64,-522,,,,5.3344,48.8431,0,0,0,0,0,5.3344,0,5.3344,105.2166667,110.3833333,5.166666667,736.17125,410.63625,836.6047297,410.1587838,100.4346147,1124.867684,79.1875976,886.9010931,0.78844926,166.2607028,30.96896834,287,0.166666667,30.26847655,287,0.166666667,288,0.166666667,289,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet119,8,1,0,0,0,,ErP,ErP,0,,3,ErP,314,539,226,226,519,-293,519,-293,452,-586,,,,37.6742,86.5173,0,0,0,0,0,37.6742,0,37.6742,110.55,148.05,37.5,839.0777027,412.2195946,897.0818777,492.0600437,98.68627883,1105.286323,499.4465964,5593.801879,5.060952772,148.4783188,48.47430655,401,0.166666667,39.26869024,401,0.166666667,425,0.166666667,383,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet120,9,1,0,0,0,,ErP,ErP,0,,4,ErP,540,724,185,185,704,-519,704,-519,370,-1038,,,,30.8395,117.3568,0,0,0,0,0,30.8395,0,30.8395,148.2166667,178.8833333,30.66666667,895.018559,486.7543668,892.4328603,471.3422489,15.62751471,175.0281647,97.67009404,1093.905053,6.249880154,35.47090755,7.306248787,600,0.166666667,6.764050572,600,0.166666667,591,0.166666667,602,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet121,9,1,0,0,0,,ErP,ErP,0,,4,ErP,540,677,138,138,657,-519,657,-519,276,-1038,,,,23.0046,109.5219,0,0,0,0,0,23.0046,0,23.0046,148.2166667,171.05,22.83333333,896.1975983,497.9552402,901.8444323,490.7308952,9.169399941,102.6972793,129.9746865,1455.716489,14.17483012,63.27936537,11.86946943,608,0.166666667,9.413734556,608,0.166666667,591,0.166666667,600,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,02102020_sp3a,Sheet122,10,1,0,0,0,,ErP,ErP,0,,5,ErP,678,724,47,47,704,-657,704,-657,94,-1314,,,,7.8349,117.3568,0,0,0,0,0,7.8349,0,7.8349,171.2166667,178.8833333,7.666666667,901.2963974,491.0049127,896.0889738,478.8695415,13.20547212,147.9012878,26.58865849,297.7929751,2.013457621,38.00852278,3.501012726,717,0.166666667,3.363789936,717,0.166666667,679,0.166666667,681,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet123,10,1,0,0,0,,ErP,ErP,0,,5,ErP,678,724,47,47,704,-657,704,-657,94,-1314,,,,7.8349,117.3568,0,0,0,0,0,7.8349,0,7.8349,171.2166667,178.8833333,7.666666667,898.5562227,499.4994541,899.0998908,493.4939956,6.030017165,67.53619224,13.77093934,154.2345206,2.283731367,19.68557616,3.433429024,685,0.166666667,2.68730362,685,0.166666667,689,0.166666667,721,0.166666667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,02102020_sp3a,Sheet124,8,1,0,0,0,,ErP,ErP,0,,3,ErP,314,509,196,196,489,-293,489,-293,392,-586,,,,32.6732,81.5163,0,0,0,0,0,32.6732,0,32.6732,110.55,143.05,32.5,832.8952703,399.0304054,819.5839768,241.703668,157.8888623,1768.355258,346.7777667,3883.910987,2.196340904,118.87146,64.3872823,405,0.166666667,57.6925543,405,0.166666667,404,0.166666667,398,0.166666667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
